siret_txt,siret,société,nom_historique,naf732,secteur,activité_naf_détaillée_(insee),enseigne,année_de_création_de_létablissement,commune,code_commune_insee,epci,effectifs_2024,date_de_mise_à_jour_des_effectifs,segmentation,sport-montagne,sportdomaine,cleantech,sante,santedomaine,energie,energiedomaine,numerique,num_domaine,chimie,chimiedomaine
30110018600040,30110018-00040,HALEC SA,,7120B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,,CROLLES,38140.0,CC Le Grésivaudan,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
33308653600047,33308653-00047,HAMAMATSU PHOTONICS FRANCE,HAMAMATSU PHOTONICS,4652Z,Services aux entreprises,Commerce de gros,,2003,MEYLAN,38229.0,Grenoble-Alpes-Métropole,1.0,,1.0,0.0,,0.0,0.0,,0.0,,1.0,Microélectronique & Nanotechnologies,0.0,
82010861100014,82010861-00014,HAMM CONSULTING,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,THEYS,38504.0,CC Le Grésivaudan,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50780377300021,50780377-00021,HANDWEAR DISTRIBUTION,HANDWEAR DISTRIBUTION,4642Z,Services aux entreprises,Commerce de gros,FST HANDWEAR,2016,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80139330700013,80139330-00013,HAPPY MONDAYS,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,TULLINS,38517.0,CA du Pays Voironnais,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50976055900021,50976055-00021,HAPY MANAGEMENT,HAPY MANAGEMENT,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2015,MEYLAN,38229.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
49526280000016,49526280-00016,HAUTE QUALITE MECANIQUE HQM,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,VOIRON,38563.0,CA du Pays Voironnais,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81537494700027,81537494-00027,HBOB SENSORS,HBOB SENSORS,2931Z,Industrie,Equipement automobile et matériel de transport,,2016,MEYLAN,38229.0,Grenoble-Alpes-Métropole,1.0,2023-01-01,1.0,0.0,,0.0,0.0,,1.0,,1.0,Microélectronique & Nanotechnologies,0.0,
81019004100022,81019004-00022,HEIDI INTERACTIVE,,6312Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,MOIRANS,38239.0,CA du Pays Voironnais,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
44985125200014,44985125-00014,HELIXOR,,4646Z,Services aux entreprises,Commerce de gros,,,LA PIERRE,38303.0,CC Le Grésivaudan,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
48407441400042,48407441-00042,HEMISPHERE,,4619A,Services aux entreprises,Commerce de gros,,,SAINT ISMIER,38397.0,CC Le Grésivaudan,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44521592400017,44521592-00017,HENNEQUIN SECRETARIAT,HENNEQUIN SECRETARIAT,8219Z,Services aux entreprises,Autres services aux entreprises,CABINET HENNEQUIN GERARD,2003,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
83766349100012,83766349-00012,HEQUALITY,,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,MEYLAN,38229.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
79864290600019,79864290-00019,HERVE COLLET DEVELOPPEMENT,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,CHATENAY,38093.0,CC Bièvre Isère,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81847508900012,81847508-00012,HIDYN INNOVATION,,7740Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,CHAMPAGNIER,38068.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
42380012700023,42380012-00023,HIGHTECH BIO ACTIVITIES HBA,HIGHTECH BIO ACTIVITY (HBA),7219Z,Services aux entreprises,Recherche-développement,H.B.A.,2002,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,2.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,
97120405203373,97120405-03373,HILTI FRANCE,HILTI FRANCE,4663Z,Services aux entreprises,Commerce de gros,HILTI,2006,SAINT MARTIN D'HERES,38421.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
53862126900025,53862126-00025,HKB2M,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,BARRAUX,38027.0,CC Le Grésivaudan,1.0,2024-01-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
34487248600065,34487248-00065,HLC,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",HLC,,SEYSSINET PARISET,38485.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
84956574200012,84956574-00012,HM TRANSPORTS,,4941B,Services aux entreprises,Transport de marchandises,,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
53885314400011,53885314-00011,HOBER,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
51261346400027,51261346-00027,HOLDING ALPES INGE,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,SAINT VINCENT DE MERCUZE,38466.0,CC Le Grésivaudan,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
52907602800016,52907602-00016,HOLDING COQUELICOT,HOLDING COQUELICOT,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2010,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50988117300017,50988117-00017,HOLDING DE NARDI,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",LE PAIN DE ST PANCRASSE BOULANGERIE,,SAINT NAZAIRE LES EYMES,38431.0,CC Le Grésivaudan,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80244178200017,80244178-00017,HOLDING G PINTO,,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,ALLEVARD,38006.0,CC Le Grésivaudan,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
79168326100014,79168326-00014,HOLDING GEOM GROUPE,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2013,FONTAINE,38169.0,Grenoble-Alpes-Métropole,1.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
51374035700019,51374035-00019,HOLDING HR,,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,CHAMP SUR DRAC,38071.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50094240400020,50094240-00020,HOLDING MACABEO BENOIT,HOLDING MACABEO BENOIT,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2010,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44311602500026,44311602-00026,HOLDING NICOLAS MUCHERY,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,VOIRON,38563.0,CA du Pays Voironnais,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
49760639200015,49760639-00015,HOLDING PATRUNO,HOLDING PATRUNO,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2007,EYBENS,38158.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
79253480200014,79253480-00014,HOLDING TIMOTHY,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,LA TRONCHE,38516.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
79906435700012,79906435-00012,HOLDING WILLIS,HOLDING WILLIS,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2013,SAINT MARTIN D'HERES,38421.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
83097082800018,83097082-00018,HOLDISE,,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,MOIRANS,38239.0,CA du Pays Voironnais,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
49453330000021,49453330-00021,HOLZEM GEMS CONCEPT,HOLZEM GEMS CONCEPT,3212Z,Industrie,"Industries diverses (électroménager, articles de sport, meubles, bijoux, etc.)",,2010,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50824625300019,50824625-00019,HOME IMPORT,,4690Z,Services aux entreprises,Commerce de gros,,,LES DEUX ALPES,38253.0,CC de l'Oisans,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50802795000049,50802795-00049,HOME LINE,,8299Z,Services aux entreprises,Autres services aux entreprises,,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
49853445200020,49853445-00020,HPG,HPG,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2009,VIF,38545.0,Grenoble-Alpes-Métropole,1.0,2022-05-12,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
53823902100016,53823902-00016,HRS DEVELOPPEMENT,HRS DEVELOPPEMENT,7320Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2011,MEYLAN,38229.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
39960590600037,39960590-00037,HTME,HTME,4669B,Services aux entreprises,Commerce de gros,,1999,VIF,38545.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50959036000012,50959036-00012,HUBERT ODIER ENTREPRISES,HUBERT ODIER ENTREPRISES,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",HO EDITION,2009,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
82234622700025,82234622-00025,HUMAN IMPACT,HUMAN IMPACT,7490B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2016,CLAIX,38111.0,Grenoble-Alpes-Métropole,1.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
47856523700029,47856523-00029,HURON CONSTRUCTIONS,,4329A,Construction,"Travaux d'installation (électricité, plomberie, isolation, ascenseurs)",,,CLAIX,38111.0,Grenoble-Alpes-Métropole,1.0,2024-01-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81201898400029,81201898-00029,HYB,,8211Z,Services aux entreprises,Autres services aux entreprises,,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
49829531000029,49829531-00029,HYDRAULIQUE SERRURERIE SOUDURE SERVICES,,3320A,Industrie,"Métallurgie, travail des métaux, usinage",H3S,,SAINT GUILLAUME,38391.0,CC du Trièves,1.0,2024-01-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
79368395400010,79368395-00010,HYDROFLEX,,2562B,Industrie,"Métallurgie, travail des métaux, usinage",,2013,SAINT MARTIN D'HERES,38421.0,Grenoble-Alpes-Métropole,1.0,,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
83253910000020,83253910-00020,IBEX CONSEIL,,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
80498452400020,80498452-00020,IBT DAUPHINE-SAVOIES,IBT DAUPHINE-SAVOIES,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2014,MEYLAN,38229.0,Grenoble-Alpes-Métropole,1.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50194290800010,50194290-00010,ICI ET MAINTENANT CQFD,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,SAINT ETIENNE DE SAINT GEOIRS,38384.0,CC Bièvre Isère,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81841051600020,81841051-00020,ICONSEILSPRO,,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,SAINT MARTIN D'HERES,38421.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
80095528800017,80095528-00017,IL GELATO DI MONICA,,1052Z,Industrie,Industries agroalimentaires,,,CRETS EN BELLEDONNE,38439.0,CC Le Grésivaudan,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
52290931600013,52290931-00013,ILGMEDIA,,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,BERNIN,38039.0,CC Le Grésivaudan,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
88015086700013,88015086-00013,IMMERSLAB,,4651Z,Services aux entreprises,Commerce de gros,,,CHATTE,38095.0,CC Saint-Marcellin Vercors Isère Communauté,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
51080151700028,51080151-00028,IMMOTRONICS,IMMOTRONICS,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2010,CROLLES,38140.0,CC Le Grésivaudan,1.0,,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
87820667100017,87820667-00017,IMPACTINGO,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
39076237500058,39076237-00058,IMPRIMERIE GILLES,,1812Z,Industrie,Imprimerie,,,SAINT MARTIN D'HERES,38421.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44049285800012,44049285-00012,IN EXTENSO DAUPHINE SAVOIE,IN EXTENSO DAUPHINE SAVOIE,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2002,LA TRONCHE,38516.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
42471594400031,42471594-00031,INDUSTRIES MECANIQUES VOIRONNAISES IMV,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",METAPHORMANCE,,SAINT ETIENNE DE SAINT GEOIRS,38384.0,CC Bièvre Isère,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
43778553800012,43778553-00012,INFOR 7,INFOR 7,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2000,MEYLAN,38229.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
38976472100020,38976472-00020,INFORMATIQUE SERVICE DAUPHINE,,8211Z,Services aux entreprises,Autres services aux entreprises,,,ROYBON,38347.0,CC Bièvre Isère,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
47912095800018,47912095-00018,INFOVEA SERVICE INFORMATIQUE,,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",INFOVEA,,CROLLES,38140.0,CC Le Grésivaudan,4.0,2024-12-31,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
79845996200014,79845996-00014,INGENIERIE DES ALPES,,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2013,VIF,38545.0,CC Saint-Marcellin Vercors Isère Communauté,1.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
38804878700021,38804878-00021,INOVACTION,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",IDEM,,IZEAUX,38194.0,CC de Bièvre Est,1.0,2024-01-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
53521473800010,53521473-00010,INSIDE,INSIDE,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2011,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81902867100025,81902867-00025,INSIMUL GROUP,,4619B,Services aux entreprises,Commerce de gros,,,CLAIX,38111.0,Grenoble-Alpes-Métropole,1.0,2024-01-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
79485215200048,79485215-00048,INSTANTS CHOISIS,,7420Z,Services aux entreprises,Autres services aux entreprises,ECO-PHOTOS,,VINAY,38559.0,CC Saint-Marcellin Vercors Isère Communauté,1.0,2024-01-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
32567617900022,32567617-00022,INSTITUT DE GESTION D'ADMINISTRATION ET DE MANAGEMENT DES ENTREPRISES,INSTIT.GESTION ADMIN.ENTREPRISES,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",IGAME,1982,SEYSSINET PARISET,38485.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
38528293400038,38528293-00038,INTER SOURCE SERVICE,,4649Z,Services aux entreprises,Commerce de gros,,,CHAMP SUR DRAC,38071.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
83022482000019,83022482-00019,INTERIGOLF,,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2018,RENAGE,38332.0,CC de Bièvre Est,1.0,,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
40029096100012,40029096-00012,INTERNATIONAL TRADE,INTERNATIONAL TRADE,4643Z,Services aux entreprises,Commerce de gros,IT,1995,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
52810558800016,52810558-00016,INTERNET FORCE 5,INTERNET FORCE 5,6311Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2010,SEYSSINET PARISET,38485.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
43412512600046,43412512-00046,INTERNET POUR TOUS,,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,VOIRON,38563.0,CA du Pays Voironnais,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
85242309400014,85242309-00014,Intrinsèque Design,,7410Z,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2019,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2024-02-23,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
78866810100025,78866810-00025,IP SERVICES,IP SERVICES,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2016,VAULNAVEYS LE BAS,38528.0,Grenoble-Alpes-Métropole,1.0,2024-01-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
82973181900019,82973181-00019,I-PEA SYSTEM,,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,VOIRON,38563.0,CA du Pays Voironnais,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
52913801800013,52913801-00013,IRIS,,7320Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",IRIS INTERNATIONAL,,SAINT ISMIER,38397.0,CC Le Grésivaudan,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
75380392300014,75380392-00014,ISACO38,ISACO38,8219Z,Services aux entreprises,Autres services aux entreprises,,2012,VIF,38545.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
79268700600025,79268700-00025,ISBAT,,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2013,FONTAINE,38169.0,Grenoble-Alpes-Métropole,1.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
49854678700017,49854678-00017,ISERE FROID & CLIMATISATION,ISERE FROID & CLIMATISATION,3312Z,Industrie,"Machines et équipements (fabrication, installation, réparation)",,2007,NOYAREY,38281.0,Grenoble-Alpes-Métropole,3.0,2024-01-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81748625100017,81748625-00017,ISONIC CONSULTING,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,JARRIE,38200.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
88442004300017,88442004-00017,IT MANAGEMENT,,6203Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2020,MEYLAN,38229.0,Grenoble-Alpes-Métropole,1.0,,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
44062017700012,44062017-00012,ITEM - INDUSTRIE TECHNOLOGIQUE EUROPEENNE DE MAINTENANCE,ABK SERVICES,3312Z,Industrie,"Machines et équipements (fabrication, installation, réparation)",,2003,TULLINS,38517.0,CA du Pays Voironnais,1.0,2024-01-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
82030916900028,82030916-00028,IV CONSULTING,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,SAINT ETIENNE DE SAINT GEOIRS,38384.0,CC Bièvre Isère,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50151154700017,50151154-00017,J OZ CREATION,,1413Z,Industrie,Habillement et chaussure,J'OZ CREATION,,OZ,38289.0,CC de l'Oisans,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
79024808200014,79024808-00014,J.L.J. FERMETURES,JLJ FERMETURES,1623Z,Industrie,Bois Papier Carton,,2013,VEUREY VOROIZE,38540.0,Grenoble-Alpes-Métropole,1.0,2024-01-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
48002347200065,48002347-00065,JAM GESTION,JAM GESTION,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2006,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81384167300011,81384167-00011,JDG SOFT,,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,MEYLAN,38229.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
83783183300012,83783183-00012,JEROBOAM WW,,4642Z,Services aux entreprises,Commerce de gros,,,EYBENS,38158.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
82101666400020,82101666-00020,JF LINE MACHINE TOOL TRADING,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,FONTAINE,38169.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50109669700013,50109669-00013,JJEH,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,VOREPPE,38565.0,CA du Pays Voironnais,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81926294000011,81926294-00011,JJT2M,,4642Z,Services aux entreprises,Commerce de gros,MUSE-SECULT-GINLY,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50959007100023,50959007-00023,JLA HOLDING SARL,JLA HOLDING SARL,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2010,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
45054036400020,45054036-00020,JLD CONSULTING,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,MOIRANS,38239.0,CA du Pays Voironnais,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
84271962700015,84271962-00015,JLENTREPRISE,,8211Z,Services aux entreprises,Autres services aux entreprises,,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
82355500800023,82355500-00023,JLP,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,PROVEYSIEUX,38325.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81238785000033,81238785-00033,JM EXPERT,JM EXPERT,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2017,VIZILLE,38562.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
79207743000017,79207743-00017,JM.P INTERNATIONAL,,4673A,Services aux entreprises,Commerce de gros,,,LIVET ET GAVET,38212.0,CC de l'Oisans,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
42279530200013,42279530-00013,JME,jme,4675Z,Services aux entreprises,Commerce de gros,,2001,LA MURETTE,38270.0,CA du Pays Voironnais,1.0,,1.0,0.0,,0.0,0.0,,0.0,,0.0,,1.0,Commerce de gros de produits chimiques
43383654100022,43383654-00022,JOBATOU,Isea France ex ISEA HOLDING SAS groupe AGTA RECORD,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2004,SEYSSINET PARISET,38485.0,Grenoble-Alpes-Métropole,1.0,2022-05-20,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
79220145100020,79220145-00020,JOD ANALYSE,,6190Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,VOIRON,38563.0,CA du Pays Voironnais,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
80920096700010,80920096-00010,JOG CONSEIL,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,VOIRON,38563.0,CA du Pays Voironnais,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
